Time	a	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]	Adopters[eu,p1]	Adopters[eu,p2]	Adopters[sp,p1]	Adopters[sp,p2]	Adoption Fraction[eu,p1]	Adoption Fraction[eu,p2]	Adoption Fraction[sp,p1]	Adoption Fraction[sp,p2]	Adoption from Advertising[eu,p1]	Adoption from Advertising[eu,p2]	Adoption from Advertising[sp,p1]	Adoption from Advertising[sp,p2]	Adoption from Word of Mouth[eu,p1]	Adoption from Word of Mouth[eu,p2]	Adoption from Word of Mouth[sp,p1]	Adoption from Word of Mouth[sp,p2]	Adoption Rate[eu,p1]	Adoption Rate[eu,p2]	Adoption Rate[sp,p1]	Adoption Rate[sp,p2]	af ref	alpha	beta	c	Combined adopter fraction[eu]	Combined adopter fraction[sp]	Competitive Effort[p1]	Competitive Effort[p2]	Cumulative Adopters[eu,p1]	Cumulative Adopters[eu,p2]	Data per User[p1]	Data per User[p2]	Data Rate from Switchers[p1]	Data Rate from Switchers[p2]	Data REF	Discard Fraction[eu,p1]	Discard Fraction[eu,p2]	Discard Fraction[sp,p1]	Discard Fraction[sp,p2]	Discard Rate[eu,p1]	Discard Rate[eu,p2]	Discard Rate[sp,p1]	Discard Rate[sp,p2]	Expenses[p1]	Expenses[p2]	F0	FINAL TIME	gamma	gamma'	Indicated Switchers[eu,p1,p1]	Indicated Switchers[eu,p1,p2]	Indicated Switchers[eu,p2,p1]	Indicated Switchers[eu,p2,p2]	Indicated Switchers[sp,p1,p1]	Indicated Switchers[sp,p1,p2]	Indicated Switchers[sp,p2,p1]	Indicated Switchers[sp,p2,p2]	Initial Adopters	INITIAL TIME	M ref	MS Gap[eu,p1]	MS Gap[eu,p2]	N	p ref	Potential Adopters[eu]	Potential Adopters[sp]	Q0	qe	Quality[p1]	Quality[p2]	ra	re	Ref Data per User	Resource Accumulation[p1]	Resource Accumulation[p2]	Resource Depletion[p1,dres]	Resource Depletion[p1,fres]	Resource Depletion[p2,dres]	Resource Depletion[p2,fres]	Resources[p1,dres]	Resources[p1,fres]	Resources[p2,dres]	Resources[p2,fres]	SAVEPER	SWITCH DISCARDS	Switch Fraction[eu,p1,p1]	Switch Fraction[eu,p1,p2]	Switch Fraction[eu,p2,p1]	Switch Fraction[eu,p2,p2]	Switch Fraction[sp,p1,p1]	Switch Fraction[sp,p1,p2]	Switch Fraction[sp,p2,p1]	Switch Fraction[sp,p2,p2]	SWITCH FULL CE	SWITCH OPEN	SWITCH SP SWITCHERS	SWITCH USER DATA VALUE	Switcher Net Inflow[eu,p1,p1]	Switcher Net Inflow[eu,p1,p2]	Switcher Net Inflow[eu,p2,p1]	Switcher Net Inflow[eu,p2,p2]	Switcher Net Inflow[sp,p1,p1]	Switcher Net Inflow[sp,p1,p2]	Switcher Net Inflow[sp,p2,p1]	Switcher Net Inflow[sp,p2,p2]	Switchers[eu,p1,p1]	Switchers[eu,p1,p2]	Switchers[eu,p2,p1]	Switchers[eu,p2,p2]	Switchers[sp,p1,p1]	Switchers[sp,p1,p2]	Switchers[sp,p2,p1]	Switchers[sp,p2,p2]	Switching Rate[eu,p1]	Switching Rate[eu,p2]	Switching Rate[sp,p1]	Switching Rate[sp,p2]	T	T ref	T0[p1]	T0[p2]	tau	tau'	theta	TIME STEP	V ref	Value to Adopters[eu,p1,p1]	Value to Adopters[eu,p1,p2]	Value to Adopters[eu,p2,p1]	Value to Adopters[eu,p2,p2]	Value to Adopters[sp,p1,p1]	Value to Adopters[sp,p1,p2]	Value to Adopters[sp,p2,p1]	Value to Adopters[sp,p2,p2]	Value to Non Adopters[eu,p1]	Value to Non Adopters[eu,p2]	Value to Non Adopters[sp,p1]	Value to Non Adopters[sp,p2]
3.25		0.0172811	0.0144372	0.0208199	0.0208199	17.2811	14.4372	11.3135	9.50649	0.186647	0.160222	0.174106	0.131781	4.84141	4.84141	4.8959	4.8959	15.6158	11.1989	9.64368	6.13346	20.4572	16.0403	14.5396	11.0294					0.0317183	0.0208199	1	1	27.0877	23.4937	0.739099	0.744671	0	0	250	0.266533	0.283801	0.531526	0.531526	4.60597	4.09729	6.01339	5.05294	26.9892	25.7309					0	1.78425	1.82411	0	0	1.4909	1.65514	0				-0.190448	-0.191706			968.282	979.18			15.8678	13.6212			0.25	17.2811	14.4372	0	0	0	0	20.0205	26.9892	17.4951	25.7309	0.0625		0	0.103249	0.126348	0	0	0.131781	0.174106	0					0	0.0398553	-0.0398553	0	0	0.164244	-0.164244	0	0	1.78425	1.82411	0	0	1.4909	1.65514	0	0.0398553	-0.0398553	0.164244	-0.164244										6.78378	1.47188	1.71464	5.85614	1.505	1.13913	1.505	1.13913	1.71464	1.47188	1.505	1.13913
3.3125		0.0182743	0.0151811	0.0217264	0.0217264	18.2743	15.1811	11.8566	9.86975	0.192513	0.165288	0.181177	0.136618	4.83272	4.83272	4.89137	4.89137	17.0017	12.1266	10.5074	6.59547	21.8344	16.9593	15.3987	11.4868					0.0334554	0.0217264	1	1	28.3687	24.4962	0.743795	0.75103	0	0	250	0.256539	0.273172	0.517686	0.517686	4.68806	4.14706	6.138	5.10944	26.3825	25.025					0	1.92052	1.95287	0	0	1.61983	1.78817	0				-0.189965	-0.191322			966.545	978.274			16.1559	13.8711			0.25	18.2743	15.1811	0	0	0	0	21.1005	26.3825	18.3974	25.025	0.0625		0	0.105094	0.128638	0	0	0.136618	0.181177	0					0	0.0323514	-0.0323514	0	0	0.168341	-0.168341	0	0	1.92052	1.95287	0	0	1.61983	1.78817	0	0.0323514	-0.0323514	0.168341	-0.168341										7.14988	1.54427	1.79863	6.18345	1.59345	1.20156	1.59345	1.20156	1.79863	1.54427	1.59345	1.20156
3.375		0.0193479	0.0159799	0.0227037	0.0227037	19.3479	15.9799	12.4459	10.2578	0.198576	0.170505	0.188513	0.141582	4.82336	4.82336	4.88648	4.88648	18.5315	13.1419	11.4647	7.09675	23.3549	17.9653	16.3512	11.9832					0.0353278	0.0227037	1	1	29.7354	25.5562	0.74802	0.757008	0	0	250	0.246705	0.262701	0.503652	0.503652	4.77323	4.19792	6.26841	5.16637	25.8757	24.4098					0	2.06938	2.09274	0	0	1.76212	1.93373	0				-0.18945	-0.190916			964.672	977.296			16.448	14.1229			0.25	19.3479	15.9799	0	0	0	0	22.2427	25.8757	19.3462	24.4098	0.0625		0	0.106956	0.130961	0	0	0.141582	0.188513	0					0	0.0233605	-0.0233605	0	0	0.171613	-0.171613	0	0	2.06938	2.09274	0	0	1.76212	1.93373	0	0.0233605	-0.0233605	0.171613	-0.171613										7.5388	1.62149	1.88844	6.5314	1.68842	1.26808	1.68842	1.26808	1.88844	1.62149	1.68842	1.26808
3.4375		0.0205108	0.0168389	0.02376	0.02376	20.5108	16.8389	13.0868	10.6731	0.20485	0.175881	0.19613	0.146676	4.81325	4.81325	4.8812	4.8812	20.2235	14.2551	12.5287	7.6415	25.0367	19.0683	17.4099	12.5227					0.0373496	0.02376	1	1	31.1966	26.679	0.751747	0.762583	0	0	250	0.237023	0.25238	0.489418	0.489418	4.86153	4.24979	6.40492	5.22363	25.4677	23.8829					0	2.23236	2.24501	0	0	1.91952	2.09333	0				-0.1889	-0.190485			962.65	976.24			16.7454	14.3773			0.25	20.5108	16.8389	0	0	0	0	23.4519	25.4677	20.345	23.8829	0.0625		0	0.108838	0.133323	0	0	0.146676	0.19613	0					0	0.0126479	-0.0126479	0	0	0.173804	-0.173804	0	0	2.23236	2.24501	0	0	1.91952	2.09333	0	0.0126479	-0.0126479	0.173804	-0.173804										7.95291	1.70408	1.98476	6.9021	1.79062	1.33911	1.79062	1.33911	1.98476	1.70408	1.79062	1.33911
3.5		0.0217725	0.0177642	0.024904	0.024904	21.7725	17.7642	13.7855	11.1185	0.211352	0.181427	0.204045	0.151904	4.80232	4.80232	4.87548	4.87548	22.0986	15.4774	13.7141	8.2344	26.9009	20.2798	18.5895	13.1099					0.0395367	0.024904	1	1	32.7621	27.8708	0.754952	0.767736	0	0	250	0.227487	0.242203	0.474982	0.474982	4.95296	4.30255	6.54786	5.28107	25.1579	23.4427					0	2.41119	2.41113	0	0	2.09407	2.26867	0				-0.188312	-0.190027			960.463	975.096			17.0491	14.6351			0.25	21.7725	17.7642	0	0	0	0	24.7339	25.1579	21.3974	23.4427	0.0625		0	0.110745	0.13573	0	0	0.151904	0.204045	0					0	-6.01687e-005	6.01687e-005	0	0	0.174599	-0.174599	0	0	2.41119	2.41113	0	0	2.09407	2.26867	0	-6.01687e-005	6.01687e-005	0.174599	-0.174599										8.39489	1.79269	2.08838	7.29795	1.90089	1.41514	1.90089	1.41514	2.08838	1.79269	1.90089	1.41514
3.5625		0.0231442	0.0187628	0.0261459	0.0261459	23.1442	18.7628	14.549	11.5969	0.218096	0.187152	0.212274	0.157269	4.79046	4.79046	4.86927	4.86927	24.1807	16.8217	15.0381	8.88068	28.9712	21.6122	19.9074	13.75					0.0419071	0.0261459	1	1	34.4435	29.1383	0.757608	0.772443	0	0	250	0.218089	0.232165	0.460342	0.460342	5.04751	4.35607	6.69752	5.33852	24.9463	23.0878					0	2.60788	2.5928	0	0	2.2881	2.46171	0				-0.187682	-0.18954			958.093	973.854			17.3604	14.8973			0.25	23.1442	18.7628	0	0	0	0	26.0946	24.9463	22.5077	23.0878	0.0625		0	0.112679	0.138188	0	0	0.157269	0.212274	0					0	-0.0150835	0.0150835	0	0	0.17361	-0.17361	0	0	2.60788	2.5928	0	0	2.2881	2.46171	0	-0.0150835	0.0150835	0.17361	-0.17361										8.8678	1.88804	2.20021	7.72165	2.02019	1.49671	2.02019	1.49671	2.20021	1.88804	2.02019	1.49671
3.625		0.0246385	0.0198423	0.0274972	0.0274972	24.6385	19.8423	15.3855	12.1117	0.225101	0.193066	0.220834	0.162772	4.7776	4.7776	4.86251	4.86251	26.4973	18.3024	16.5211	9.58619	31.2749	23.08	21.3836	14.4487					0.0444808	0.0274972	1	1	36.2542	30.49	0.759669	0.77666	0	0	250	0.208828	0.222265	0.445498	0.445498	5.14521	4.41024	6.85421	5.39576	24.8337	22.8174					0	2.82473	2.79194	0	0	2.50432	2.67468	0				-0.187005	-0.189021			955.519	972.503			17.681	15.1648			0.25	24.6385	19.8423	0	0	0	0	27.5411	24.8337	23.6803	22.8174	0.0625		0	0.114647	0.140707	0	0	0.162772	0.220834	0					0	-0.032793	0.032793	0	0	0.170358	-0.170358	0	0	2.82473	2.79194	0	0	2.50432	2.67468	0	-0.032793	0.032793	0.170358	-0.170358										9.37495	1.99095	2.32129	8.1761	2.1496	1.58443	2.1496	1.58443	2.32129	1.99095	2.1496	1.58443
3.6875		0.0262696	0.0210112	0.0289711	0.0289711	26.2696	21.0112	16.3042	12.6669	0.232382	0.199178	0.229743	0.168415	4.7636	4.7636	4.85514	4.85514	29.0797	19.9355	18.1863	10.3574	33.8433	24.6991	23.0414	15.2126					0.0472808	0.0289711	1	1	38.2088	31.9345	0.761108	0.780362	0	0	250	0.199698	0.2125	0.430454	0.430454	5.24598	4.46488	7.01822	5.45252	24.8215	22.6315					0	3.06438	3.01075	0	0	2.74587	2.91013	0				-0.186277	-0.188467			952.719	971.029			18.0124	15.4387			0.25	26.2696	21.0112	0	0	0	0	29.0811	24.8215	24.9205	22.6315	0.0625		0	0.116651	0.143293	0	0	0.168415	0.229743	0					0	-0.0536236	0.0536236	0	0	0.164256	-0.164256	0	0	3.06438	3.01075	0	0	2.74587	2.91013	0	-0.0536236	0.0536236	0.164256	-0.164256										9.92033	2.10237	2.45284	8.6648	2.29039	1.67899	2.29039	1.67899	2.45284	2.10237	2.29039	1.67899
3.75		0.0280536	0.0222792	0.0305826	0.0305826	28.0536	22.2792	17.3159	13.2666	0.239956	0.205496	0.239018	0.174197	4.74834	4.74834	4.84709	4.84709	31.964	21.7392	20.0612	11.2016	36.7123	26.4875	24.9083	16.0487					0.0503327	0.0305826	1	1	40.324	33.4816	0.761901	0.783526	0	0	250	0.190696	0.202868	0.415213	0.415213	5.34969	4.51973	7.1898	5.50848	24.912	22.5302					0	3.32983	3.25174	0	0	3.01638	3.17096	0				-0.185493	-0.187875			949.667	969.417			18.3565	15.7203			0.25	28.0536	22.2792	0	0	0	0	30.7229	24.912	26.2337	22.5302	0.0625		0	0.118695	0.145954	0	0	0.174197	0.239018	0					0	-0.0780825	0.0780825	0	0	0.154583	-0.154583	0	0	3.32983	3.25174	0	0	3.01638	3.17096	0	-0.0780825	0.0780825	0.154583	-0.154583										10.5085	2.22338	2.59623	9.1917	2.44401	1.7812	2.44401	1.7812	2.59623	2.22338	2.44401	1.7812
3.8125		0.0300089	0.023657	0.0323487	0.0323487	30.0089	23.657	18.433	13.9157	0.24784	0.212026	0.248677	0.180116	4.73167	4.73167	4.83826	4.83826	35.1912	23.7336	22.1779	12.1268	39.9229	28.4653	27.0162	16.9651					0.0536659	0.0323487	1	1	42.6186	35.1419	0.762021	0.78613	0	0	250	0.181818	0.193368	0.399783	0.399783	5.45616	4.57451	7.36919	5.56327	25.1083	22.5145					0	3.62454	3.51778	0	0	3.32008	3.46053	0				-0.184646	-0.18724			946.334	967.651			18.7154	16.0109			0.25	30.0089	23.657	0	0	0	0	32.4763	25.1083	27.6261	22.5145	0.0625		0	0.120782	0.148699	0	0	0.180116	0.248677	0					0	-0.106761	0.106761	0	0	0.140453	-0.140453	0	0	3.62454	3.51778	0	0	3.32008	3.46053	0	-0.106761	0.106761	0.140453	-0.140453										11.1447	2.35525	2.75309	9.7614	2.61213	1.89195	2.61213	1.89195	2.75309	2.35525	2.61213	1.89195
3.875		0.0321563	0.0251569	0.0342893	0.0342893	32.1563	25.1569	19.6697	14.6196	0.25605	0.218773	0.258739	0.186168	4.71343	4.71343	4.82855	4.82855	38.8087	25.9411	24.574	13.1418	43.5221	30.6545	29.4026	17.9704					0.0573132	0.0342893	1	1	45.1137	36.9277	0.761449	0.788154	0	0	250	0.173064	0.183999	0.384173	0.384173	5.56512	4.62884	7.55657	5.61644	25.4146	22.5859					0	3.9525	3.81215	0	0	3.66186	3.78265	0				-0.18373	-0.186559			942.687	965.711			19.0914	16.312			0.25	32.1563	25.1569	0	0	0	0	34.3518	25.4146	29.1047	22.5859	0.0625		0	0.122915	0.151535	0	0	0.186168	0.258739	0					0	-0.140348	0.140348	0	0	0.120784	-0.120784	0	0	3.9525	3.81215	0	0	3.66186	3.78265	0	-0.140348	0.140348	0.120784	-0.120784										11.8352	2.49942	2.9253	10.3792	2.7967	2.01228	2.7967	2.01228	2.9253	2.49942	2.7967	2.01228
3.9375		0.0345199	0.0267923	0.0364268	0.0364268	34.5199	26.7923	21.0426	15.3841	0.264602	0.225742	0.269218	0.192345	4.69344	4.69344	4.81787	4.81787	42.8701	28.3865	27.2935	14.2564	47.5635	33.08	32.1114	19.0742					0.0613122	0.0364268	1	1	47.8339	38.8523	0.760164	0.789579	0	0	250	0.164433	0.174763	0.368398	0.368398	5.67622	4.6823	7.75206	5.66748	25.836	22.7466					0	4.31826	4.13861	0	0	4.04745	4.14169	0				-0.182738	-0.185827			938.688	963.573			19.4873	16.6253			0.25	34.5199	26.7923	0	0	0	0	36.3616	25.836	30.677	22.7466	0.0625		0	0.125095	0.154471	0	0	0.192345	0.269218	0					0	-0.179643	0.179643	0	0	0.0942494	-0.0942494	0	0	4.31826	4.13861	0	0	4.04745	4.14169	0	-0.179643	0.179643	0.0942494	-0.0942494										12.5869	2.65757	3.11507	11.051	3	2.14337	3	2.14337	3.11507	2.65757	3	2.14337
4		0.0371266	0.0285783	0.0387872	0.0387872	37.1266	28.5783	22.571	16.2162	0.273511	0.232931	0.280133	0.198638	0	0	0	0	47.4367	31.097	30.3882	15.481	47.4367	31.097	30.3882	15.481					0.065705	0.0387872	1	1	50.8066	40.9311	0.758151	0.79039	0	0	250	0.155925	0.165663	0.352474	0.352474	5.78898	4.73436	7.9557	5.71579	26.3787	22.9995					0	4.72706	4.50149	0	0	4.48345	4.54269	0				-0.181659	-0.185038			934.295	961.213			19.9061	16.9527			0.25	37.1266	28.5783	0	0	0	0	38.5191	26.3787	32.3515	22.9995	0.0625		0	0.127323	0.157514	0	0	0.198638	0.280133	0					0	-0.225572	0.225572	0	0	0.0592312	-0.0592312	0	0	4.72706	4.50149	0	0	4.48345	4.54269	0	-0.225572	0.225572	0.0592312	-0.0592312										13.4083	2.83166	3.32498	11.7841	3.22468	2.28657	3.22468	2.28657	3.32498	2.83166	3.22468	2.28657
4.0625		0.0397155	0.0302401	0.0407995	0.0407995	39.7155	30.2401	23.9767	16.8228	0.28141	0.239166	0.29084	0.204244	0	0	0	0	51.9725	33.6322	33.4444	16.4788	51.9725	33.6322	33.4444	16.4788					0.0699556	0.0407995	1	1	53.7714	42.8887	0.759502	0.795959	0	0	250	0.148409	0.157524	0.337718	0.337718	5.89413	4.76353	8.09737	5.68136	27.0505	23.3482					0	5.12073	4.83114	0	0	4.89709	4.89274	0				-0.180485	-0.184187			930.044	959.201			20.3513	17.2962			0.25	39.7155	30.2401	0	0	0	0	40.8395	27.0505	34.1376	23.3482	0.0625		0	0.128935	0.159759	0	0	0.204244	0.29084	0					0	-0.289587	0.289587	0	0	-0.00435325	0.00435325	0	0	5.12073	4.83114	0	0	4.89709	4.89274	0	-0.289587	0.289587	-0.00435325	0.00435325										14.2213	2.99316	3.52186	12.5229	3.45609	2.42706	3.45609	2.42706	3.52186	2.99316	3.45609	2.42706
4.125		0.0425773	0.0320625	0.0430585	0.0430585	42.5773	32.0625	25.5606	17.4979	0.289773	0.245687	0.302028	0.209964	0	0	0	0	57.0844	36.4469	36.938	17.5787	57.0844	36.4469	36.938	17.5787					0.0746398	0.0430585	1	1	57.0197	45.0088	0.759768	0.800457	0	0	250	0.140908	0.149429	0.322759	0.322759	5.9995	4.79107	8.24992	5.6476	27.842	23.7789					0	5.5623	5.20016	0	0	5.36681	5.28485	0				-0.179222	-0.183285			925.36	956.941			20.8269	17.6583			0.25	42.5773	32.0625	0	0	0	0	43.3217	27.842	36.0277	23.7789	0.0625		0	0.13064	0.162188	0	0	0.209964	0.302028	0					0	-0.362144	0.362144	0	0	-0.0819526	0.0819526	0	0	5.5623	5.20016	0	0	5.36681	5.28485	0	-0.362144	0.362144	-0.0819526	0.0819526										15.1171	3.1733	3.74272	13.3337	3.71339	2.58148	3.71339	2.58148	3.74272	3.1733	3.71339	2.58148
4.1875		0.0457475	0.0340636	0.0455972	0.0455972	45.7475	34.0636	27.3485	18.2487	0.298614	0.252488	0.313711	0.215779	0	0	0	0	62.8527	39.5712	40.9417	18.7907	62.8527	39.5712	40.9417	18.7907					0.0798111	0.0455972	1	1	60.5874	47.3094	0.758949	0.80389	0	0	250	0.133435	0.14139	0.307625	0.307625	6.10433	4.81627	8.41309	5.61377	28.763	24.2966					0	6.0585	5.61394	0	0	5.90123	5.72483	0				-0.17786	-0.182326			920.189	954.403			21.3371	18.0413			0.25	45.7475	34.0636	0	0	0	0	45.9828	28.763	38.0316	24.2966	0.0625		0	0.132434	0.164808	0	0	0.215779	0.313711	0					0	-0.444556	0.444556	0	0	-0.176399	0.176399	0	0	6.0585	5.61394	0	0	5.90123	5.72483	0	-0.444556	0.444556	-0.176399	0.176399										16.108	3.37478	3.99129	14.2266	4.00049	2.75164	4.00049	2.75164	3.99129	3.37478	4.00049	2.75164
4.25		0.0492665	0.0362636	0.0484538	0.0484538	49.2665	36.2636	29.3705	19.0833	0.307941	0.259556	0.325903	0.221664	0	0	0	0	69.3678	43.0369	45.5407	20.1256	69.3678	43.0369	45.5407	20.1256					0.0855301	0.0484538	1	1	64.5157	49.8104	0.757056	0.806268	0	0	250	0.126002	0.13342	0.292351	0.292351	6.20765	4.83829	8.58651	5.57903	29.8245	24.9071					0	6.61698	6.07867	0	0	6.51039	6.2193	0				-0.176384	-0.181302			914.47	951.546			21.8866	18.4477			0.25	49.2665	36.2636	0	0	0	0	48.842	29.8245	40.1605	24.9071	0.0625		0	0.13431	0.167624	0	0	0.221664	0.325903	0					0	-0.538314	0.538314	0	0	-0.29109	0.29109	0	0	6.61698	6.07867	0	0	6.51039	6.2193	0	-0.538314	0.538314	-0.29109	0.29109										17.2085	3.60075	4.27198	15.2134	4.322	2.93963	4.322	2.93963	4.27198	3.60075	4.322	2.93963
4.3125		0.0531803	0.0386846	0.0516726	0.0516726	53.1803	38.6846	31.662	20.0107	0.317761	0.26687	0.338611	0.227589	0	0	0	0	76.7313	46.8769	50.8355	21.5944	76.7313	46.8769	50.8355	21.5944					0.091865	0.0516726	1	1	68.8512	52.5338	0.754107	0.807613	0	0	250	0.118621	0.125533	0.276977	0.276977	6.30832	4.85619	8.76963	5.54249	31.0396	25.6168					0	7.24647	6.60137	0	0	7.20591	6.77582	0				-0.174781	-0.180204			908.135	948.327			22.481	18.8805			0.25	53.1803	38.6846	0	0	0	0	51.9212	31.0396	42.427	25.6168	0.0625		0	0.136262	0.170646	0	0	0.227589	0.338611	0					0	-0.645098	0.645098	0	0	-0.430086	0.430086	0	0	7.24647	6.60137	0	0	7.20591	6.77582	0	-0.645098	0.645098	-0.430086	0.430086										18.4356	3.85493	4.59006	16.3081	4.6834	3.14783	4.6834	3.14783	4.59006	3.85493	4.6834	3.14783
4.375		0.0575414	0.0413513	0.055305	0.055305	57.5414	41.3513	34.2642	21.0408	0.328077	0.274404	0.35184	0.233515	0	0	0	0	85.0555	51.124	56.9439	23.208	85.0555	51.124	56.9439	23.208					0.0988927	0.055305	1	1	73.6469	55.504	0.750132	0.807957	0	0	250	0.11131	0.117744	0.261548	0.261548	6.40494	4.86888	8.96172	5.50316	32.4234	26.4336					0	7.95684	7.19006	0	0	8.00121	7.40298	0				-0.173034	-0.179023			901.107	944.695			23.1266	19.3431			0.25	57.5414	41.3513	0	0	0	0	55.2449	32.4234	44.8448	26.4336	0.0625		0	0.13828	0.173878	0	0	0.233515	0.35184	0					0	-0.766782	0.766782	0	0	-0.598227	0.598227	0	0	7.95684	7.19006	0	0	8.00121	7.40298	0	-0.766782	0.766782	-0.598227	0.598227										19.81	4.14173	4.95185	17.5271	5.09118	3.37901	5.09118	3.37901	4.95185	4.14173	5.09118	3.37901
4.4375		0.0624092	0.0442901	0.0594104	0.0594104	62.4092	44.2901	37.2257	22.1847	0.338883	0.282121	0.36559	0.239398	0	0	0	0	94.4639	55.8097	64.0041	24.9773	94.4639	55.8097	64.0041	24.9773					0.106699	0.0594104	1	1	78.9629	58.7471	0.745176	0.807346	0	0	250	0.104085	0.110072	0.246115	0.246115	6.49585	4.87512	9.1618	5.45999	33.9933	27.3659					0	8.75919	7.85377	0	0	8.91177	8.11052	0				-0.171123	-0.17775			893.301	940.59			23.8309	19.8393			0.25	62.4092	44.2901	0	0	0	0	58.8413	33.9933	47.4293	27.3659	0.0625		0	0.140351	0.177326	0	0	0.239398	0.36559	0					0	-0.905419	0.905419	0	0	-0.801256	0.801256	0	0	8.75919	7.85377	0	0	8.91177	8.11052	0	-0.905419	0.905419	-0.801256	0.801256										21.3563	4.46634	5.36495	18.8899	5.5531	3.63632	5.5531	3.63632	5.36495	4.46634	5.5531	3.63632
4.5		0.0678506	0.0475301	0.0640579	0.0640579	67.8506	47.5301	40.6033	23.4546	0.35017	0.289977	0.379857	0.245186	0	0	0	0	105.089	60.962	72.1773	26.9119	105.089	60.962	72.1773	26.9119					0.115381	0.0640579	1	1	84.8669	62.2918	0.739297	0.805842	0	0	250	0.0969645	0.102535	0.230736	0.230736	6.5791	4.87352	9.36864	5.41183	35.7693	28.4237					0	9.6659	8.60268	0	0	9.95536	8.90942	0				-0.169027	-0.176373			884.619	935.942			24.6027	20.3736			0.25	67.8506	47.5301	0	0	0	0	62.7418	35.7693	50.1974	28.4237	0.0625		0	0.142459	0.180994	0	0	0.245186	0.379857	0					0	-1.06322	1.06322	0	0	-1.04595	1.04595	0	0	9.6659	8.60268	0	0	9.95536	8.90942	0	-1.06322	1.06322	-1.04595	1.04595										23.1042	4.83492	5.83855	20.4197	6.07843	3.92344	6.07843	3.92344	5.83855	4.83492	6.07843	3.92344
4.5625		0.073941	0.0511021	0.0693272	0.0693272	73.941	51.1021	44.4634	24.8638	0.361921	0.297916	0.394631	0.250818	0	0	0	0	117.073	66.6023	81.651	29.0197	117.073	66.6023	81.651	29.0197					0.125043	0.0693272	1	1	91.435	66.1684	0.73257	0.803526	0	0	250	0.0899689	0.0951531	0.215473	0.215473	6.6524	4.86252	9.58068	5.35747	37.7744	29.6179					0	10.6906	9.44807	0	0	11.1522	9.81202	0				-0.166722	-0.174879			874.957	930.673			25.4521	20.951			0.25	73.941	51.1021	0	0	0	0	66.9825	37.7744	53.168	29.6179	0.0625		0	0.144582	0.184886	0	0	0.250818	0.394631	0					0	-1.2425	1.2425	0	0	-1.34023	1.34023	0	0	10.6906	9.44807	0	0	11.1522	9.81202	0	-1.2425	1.2425	-1.34023	1.34023										25.09	5.25482	6.38377	22.1444	6.67828	4.24456	6.67828	4.24456	6.38377	5.25482	6.67828	4.24456
4.625		0.0807646	0.0550385	0.0753105	0.0753105	80.7646	55.0385	48.8841	26.4264	0.374111	0.305872	0.409895	0.256226	0	0	0	0	130.558	72.7427	92.6415	31.306	130.558	72.7427	92.6415	31.306					0.135803	0.0753105	1	1	98.752	70.4087	0.725087	0.800496	0	0	250	0.0831194	0.0879463	0.200393	0.200393	6.71311	4.84043	9.79602	5.29567	40.0348	30.9606					0	11.848	10.4024	0	0	12.5254	10.8321	0				-0.164181	-0.173255			864.197	924.69			26.3912	21.5774			0.25	80.7646	55.0385	0	0	0	0	71.6038	40.0348	56.3619	30.9606	0.0625		0	0.146698	0.189002	0	0	0.256226	0.409895	0					0	-1.44557	1.44557	0	0	-1.69333	1.69333	0	0	11.848	10.4024	0	0	12.5254	10.8321	0	-1.44557	1.44557	-1.69333	1.69333										27.3579	5.7348	7.01421	24.0975	7.36605	4.60454	7.36605	4.60454	7.01421	5.7348	7.36605	4.60454
4.6875		0.0884146	0.0593727	0.082114	0.082114	88.4146	59.3727	53.9561	28.1579	0.386708	0.313767	0.425625	0.261334	0	0	0	0	145.689	79.3803	105.397	33.7718	145.689	79.3803	105.397	33.7718					0.147787	0.082114	1	1	106.912	75.0455	0.71696	0.796874	0	0	250	0.0764383	0.0809363	0.185565	0.185565	6.75827	4.80541	10.0124	5.22513	42.5804	32.4655					0	13.1538	11.4792	0	0	14.1006	11.9847	0				-0.161372	-0.171487			852.213	917.886			27.434	22.2594			0.25	88.4146	59.3727	0	0	0	0	76.6516	42.5804	59.8018	32.4655	0.0625		0	0.148774	0.193341	0	0	0.261334	0.425625	0					0	-1.67461	1.67461	0	0	-2.11585	2.11585	0	0	13.1538	11.4792	0	0	14.1006	11.9847	0	-1.67461	1.67461	-2.11585	2.11585										29.962	6.28531	7.74644	26.3197	8.15788	5.00894	8.15788	5.00894	7.74644	6.28531	8.15788	5.00894
