Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
29.125	1	0.995839	0.00416114	0.985826	0.0124848
29.1875	1	0.995816	0.00418418	0.985763	0.0125479
29.25	1	0.995793	0.00420747	0.985699	0.0126116
29.3125	1	0.995769	0.00423101	0.985634	0.0126759
29.375	1	0.995745	0.0042548	0.985569	0.0127409
29.4375	1	0.995721	0.00427886	0.985504	0.0128065
29.5	1	0.995697	0.00430317	0.985437	0.0128728
29.5625	1	0.995672	0.00432776	0.98537	0.0129398
29.625	1	0.995647	0.00435261	0.985302	0.0130075
29.6875	1	0.995622	0.00437774	0.985234	0.0130758
29.75	1	0.995597	0.00440315	0.985165	0.0131449
29.8125	1	0.995571	0.00442884	0.985095	0.0132146
29.875	1	0.995545	0.00445482	0.985024	0.0132851
29.9375	1	0.995519	0.00448109	0.984953	0.0133564
30	1	0.995492	0.00450767	0.984881	0.0134283
