Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
28.9375	1	0.455729	0.544271	0.99999	0.99999
29	1	0.457131	0.542868	0.99999	0.99999
29.0625	1	0.458531	0.541469	0.99999	0.99999
29.125	1	0.459927	0.540073	0.99999	0.99999
29.1875	1	0.46132	0.53868	0.99999	0.99999
29.25	1	0.462708	0.537292	0.99999	0.99999
29.3125	1	0.464091	0.535908	0.99999	0.99999
29.375	1	0.465469	0.53453	0.99999	0.99999
29.4375	1	0.466842	0.533158	0.99999	0.99999
29.5	1	0.468207	0.531792	0.99999	0.99999
29.5625	1	0.469566	0.530434	0.99999	0.99999
29.625	1	0.470917	0.529083	0.99999	0.99999
29.6875	1	0.47226	0.527739	0.99999	0.99999
29.75	1	0.473595	0.526405	0.99999	0.99999
29.8125	1	0.474921	0.525079	0.99999	0.99999
29.875	1	0.476238	0.523761	0.99999	0.99999
29.9375	1	0.477547	0.522452	0.999991	0.999991
30	1	0.478848	0.521152	0.999991	0.999991
