Time	a	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]	Adopters[eu,p1]	Adopters[eu,p2]	Adopters[sp,p1]	Adopters[sp,p2]	Adoption Fraction[eu,p1]	Adoption Fraction[eu,p2]	Adoption Fraction[sp,p1]	Adoption Fraction[sp,p2]	Adoption from Advertising[eu,p1]	Adoption from Advertising[eu,p2]	Adoption from Advertising[sp,p1]	Adoption from Advertising[sp,p2]	Adoption from Word of Mouth[eu,p1]	Adoption from Word of Mouth[eu,p2]	Adoption from Word of Mouth[sp,p1]	Adoption from Word of Mouth[sp,p2]	Adoption Rate[eu,p1]	Adoption Rate[eu,p2]	Adoption Rate[sp,p1]	Adoption Rate[sp,p2]	af ref	alpha	beta	c	Combined adopter fraction[eu]	Combined adopter fraction[sp]	Competitive Effort[p1]	Competitive Effort[p2]	Cumulative Adopters[eu,p1]	Cumulative Adopters[eu,p2]	Data per User[p1]	Data per User[p2]	Data Rate from Switchers[p1]	Data Rate from Switchers[p2]	Data REF	Discard Fraction[eu,p1]	Discard Fraction[eu,p2]	Discard Fraction[sp,p1]	Discard Fraction[sp,p2]	Discard Rate[eu,p1]	Discard Rate[eu,p2]	Discard Rate[sp,p1]	Discard Rate[sp,p2]	Expenses[p1]	Expenses[p2]	F0	FINAL TIME	gamma	gamma'	Indicated Switchers[eu,p1,p1]	Indicated Switchers[eu,p1,p2]	Indicated Switchers[eu,p2,p1]	Indicated Switchers[eu,p2,p2]	Indicated Switchers[sp,p1,p1]	Indicated Switchers[sp,p1,p2]	Indicated Switchers[sp,p2,p1]	Indicated Switchers[sp,p2,p2]	Initial Adopters	INITIAL TIME	M ref	MS Gap[eu,p1]	MS Gap[eu,p2]	N	p ref	Potential Adopters[eu]	Potential Adopters[sp]	Q0	qe	Quality[p1]	Quality[p2]	ra	re	Ref Data per User	Resource Accumulation[p1]	Resource Accumulation[p2]	Resource Depletion[p1,dres]	Resource Depletion[p1,fres]	Resource Depletion[p2,dres]	Resource Depletion[p2,fres]	Resources[p1,dres]	Resources[p1,fres]	Resources[p2,dres]	Resources[p2,fres]	SAVEPER	SWITCH DISCARDS	Switch Fraction[eu,p1,p1]	Switch Fraction[eu,p1,p2]	Switch Fraction[eu,p2,p1]	Switch Fraction[eu,p2,p2]	Switch Fraction[sp,p1,p1]	Switch Fraction[sp,p1,p2]	Switch Fraction[sp,p2,p1]	Switch Fraction[sp,p2,p2]	SWITCH FULL CE	SWITCH OPEN	SWITCH SP SWITCHERS	SWITCH USER DATA VALUE	Switcher Net Inflow[eu,p1,p1]	Switcher Net Inflow[eu,p1,p2]	Switcher Net Inflow[eu,p2,p1]	Switcher Net Inflow[eu,p2,p2]	Switcher Net Inflow[sp,p1,p1]	Switcher Net Inflow[sp,p1,p2]	Switcher Net Inflow[sp,p2,p1]	Switcher Net Inflow[sp,p2,p2]	Switchers[eu,p1,p1]	Switchers[eu,p1,p2]	Switchers[eu,p2,p1]	Switchers[eu,p2,p2]	Switchers[sp,p1,p1]	Switchers[sp,p1,p2]	Switchers[sp,p2,p1]	Switchers[sp,p2,p2]	Switching Rate[eu,p1]	Switching Rate[eu,p2]	Switching Rate[sp,p1]	Switching Rate[sp,p2]	T	T ref	T0[p1]	T0[p2]	tau	tau'	theta	TIME STEP	V ref	Value to Adopters[eu,p1,p1]	Value to Adopters[eu,p1,p2]	Value to Adopters[eu,p2,p1]	Value to Adopters[eu,p2,p2]	Value to Adopters[sp,p1,p1]	Value to Adopters[sp,p1,p2]	Value to Adopters[sp,p2,p1]	Value to Adopters[sp,p2,p2]	Value to Non Adopters[eu,p1]	Value to Non Adopters[eu,p2]	Value to Non Adopters[sp,p1]	Value to Non Adopters[sp,p2]
15.625		0.999856	9.63794e-005	0.997537	0.000732763	999.856	0.0963794	997.537	0.732763	0.981138	0.00201692	0.982669	0.000487499	0	0	0	0	0.233033	4.61766e-008	8.47933	3.09003e-006	0.233033	4.61766e-008	8.47933	3.09003e-006					0.999952	0.99827	0	1	1037.51	58.7794	9.19065	2.10849	0	0	250	0.000227263	0.00835083	0.00849351	0.00849351	0.22723	0.000804847	8.4726	0.00622373	0	0.190438					0	0.0544017	0.0929798	0	0	0.486299	0.720063	0				0.799698	-0.19981			0.0475094	1.73004			215.495	69.2103			0.25	999.856	0.0963794	0	0	0	0	9535.42	9332.73	123.936	0.190438	0.0625		0	5.44096e-005	0.964727	0	0	0.000487499	0.982669	0					0	0.0385781	-0.0385781	0	0	0.233764	-0.233764	0	0	0.0544017	0.0929798	0	0	0.486299	0.720063	0	0.0385781	-0.0385781	0.233764	-0.233764										13196.8	0.7184	349.469	6.77734	350.037	0.173652	350.037	0.173652	349.469	0.7184	350.037	0.173652
15.6875		0.999859	9.3918e-005	0.997552	0.000717764	999.859	0.093918	997.552	0.717764	0.981166	0.00198818	0.982677	0.000478804	0	0	0	0	0.231508	4.40644e-008	8.47937	2.97274e-006	0.231508	4.40644e-008	8.47937	2.97274e-006					0.999953	0.99827	0	1	1037.53	58.7794	9.25073	2.10859	0	0	250	0.000225824	0.00835298	0.00849357	0.00849357	0.225792	0.000784495	8.47278	0.00609638	0	0.18456					0	0.0532862	0.0906294	0	0	0.477632	0.70533	0				0.799708	-0.199815			0.0471971	1.73			215.495	69.2176			0.25	999.859	0.093918	0	0	0	0	9597.91	9395.22	123.942	0.18456	0.0625		0	5.32937e-005	0.964985	0	0	0.000478804	0.982677	0					0	0.0373432	-0.0373432	0	0	0.227698	-0.227698	0	0	0.0532862	0.0906294	0	0	0.477632	0.70533	0	0.0373432	-0.0373432	0.227698	-0.227698										13281	0.708149	349.472	6.68093	350.038	0.170554	350.038	0.170554	349.472	0.708149	350.038	0.170554
15.75		0.999862	9.1535e-005	0.997567	0.000703152	999.862	0.091535	997.567	0.703152	0.981194	0.00195999	0.982686	0.000470318	0	0	0	0	0.230003	4.20611e-008	8.47942	2.86056e-006	0.230003	4.20611e-008	8.47942	2.86056e-006					0.999953	0.99827	0	1	1037.55	58.7794	9.31081	2.10869	0	0	250	0.000224403	0.0083551	0.00849363	0.00849363	0.224372	0.000764784	8.47296	0.00597231	0	0.178895					0	0.0521995	0.0883529	0	0	0.469174	0.690977	0				0.799717	-0.199821			0.0468888	1.72997			215.495	69.2247			0.25	999.862	0.091535	0	0	0	0	9660.4	9457.71	123.947	0.178895	0.0625		0	5.22068e-005	0.965237	0	0	0.000470318	0.982686	0					0	0.0361534	-0.0361534	0	0	0.221803	-0.221803	0	0	0.0521995	0.0883529	0	0	0.469174	0.690977	0	0.0361534	-0.0361534	0.221803	-0.221803										13365.1	0.698098	349.476	6.58638	350.038	0.16753	350.038	0.16753	349.476	0.698098	350.038	0.16753
15.8125		0.999864	8.92276e-005	0.997581	0.000688916	999.864	0.0892276	997.581	0.688916	0.981222	0.00193235	0.982694	0.000462036	0	0	0	0	0.228518	4.01605e-008	8.47946	2.75324e-006	0.228518	4.01605e-008	8.47946	2.75324e-006					0.999953	0.99827	0	1	1037.56	58.7794	9.37089	2.10878	0	0	250	0.000223	0.00835717	0.00849369	0.00849369	0.22297	0.000745691	8.47314	0.00585143	0	0.173435					0	0.051141	0.0861479	0	0	0.460919	0.676993	0				0.799726	-0.199827			0.0465847	1.72994			215.495	69.2315			0.25	999.864	0.0892276	0	0	0	0	9722.9	9520.2	123.953	0.173435	0.0625		0	5.1148e-005	0.965485	0	0	0.000462036	0.982694	0					0	0.0350068	-0.0350068	0	0	0.216075	-0.216075	0	0	0.051141	0.0861479	0	0	0.460919	0.676993	0	0.0350068	-0.0350068	0.216075	-0.216075										13449.2	0.688242	349.479	6.49366	350.039	0.164579	350.039	0.164579	349.479	0.688242	350.039	0.164579
15.875		0.999867	8.69931e-005	0.997595	0.000675046	999.867	0.0869931	997.595	0.675046	0.981248	0.00190525	0.982702	0.000453952	0	0	0	0	0.227053	3.83569e-008	8.4795	2.65056e-006	0.227053	3.83569e-008	8.4795	2.65056e-006					0.999954	0.99827	0	1	1037.58	58.7794	9.43097	2.10888	0	0	250	0.000221615	0.00835921	0.00849374	0.00849374	0.221585	0.000727193	8.47331	0.00573366	0	0.168172					0	0.0501098	0.0840116	0	0	0.452861	0.663368	0				0.799735	-0.199832			0.0462845	1.72991			215.495	69.2382			0.25	999.867	0.0869931	0	0	0	0	9785.39	9582.69	123.959	0.168172	0.0625		0	5.01165e-005	0.965727	0	0	0.000453952	0.982702	0					0	0.0339017	-0.0339017	0	0	0.210508	-0.210508	0	0	0.0501098	0.0840116	0	0	0.452861	0.663368	0	0.0339017	-0.0339017	0.210508	-0.210508										13533.3	0.678578	349.483	6.40274	350.04	0.161698	350.04	0.161698	349.483	0.678578	350.04	0.161698
15.9375		0.999869	8.48288e-005	0.997609	0.000661531	999.869	0.0848288	997.609	0.661531	0.981275	0.00187868	0.982709	0.000446061	0	0	0	0	0.225606	3.66448e-008	8.47954	2.5523e-006	0.225606	3.66448e-008	8.47954	2.5523e-006					0.999954	0.99827	0	1	1037.6	58.7794	9.49105	2.10897	0	0	250	0.000220246	0.00836121	0.00849379	0.00849379	0.220218	0.000709271	8.47348	0.0056189	0	0.163098					0	0.0491051	0.0819417	0	0	0.444994	0.650092	0				0.799743	-0.199837			0.0459882	1.72988			215.495	69.2446			0.25	999.869	0.0848288	0	0	0	0	9847.88	9645.19	123.964	0.163098	0.0625		0	4.91116e-005	0.965966	0	0	0.000446061	0.982709	0					0	0.0328365	-0.0328365	0	0	0.205098	-0.205098	0	0	0.0491051	0.0819417	0	0	0.444994	0.650092	0	0.0328365	-0.0328365	0.205098	-0.205098										13617.4	0.669101	349.486	6.31357	350.04	0.158887	350.04	0.158887	349.486	0.669101	350.04	0.158887
16		0.999872	8.27321e-005	0.997622	0.000648361	999.872	0.0827321	997.622	0.648361	0.981301	0.00185262	0.982717	0.000438357	0	0	0	0	0.224178	3.50192e-008	8.47958	2.45824e-006	0.224178	3.50192e-008	8.47958	2.45824e-006					0.999954	0.99827	0	1	1037.61	58.7794	9.55113	2.10906	0	0	250	0.000218895	0.00836318	0.00849384	0.00849384	0.218867	0.000691903	8.47364	0.00550708	0	0.158206					0	0.0481262	0.0799358	0	0	0.437314	0.637155	0				0.799751	-0.199842			0.0456958	1.72986			215.495	69.2508			0.25	999.872	0.0827321	0	0	0	0	9910.37	9707.68	123.969	0.158206	0.0625		0	4.81323e-005	0.9662	0	0	0.000438357	0.982717	0					0	0.0318096	-0.0318096	0	0	0.199841	-0.199841	0	0	0.0481262	0.0799358	0	0	0.437314	0.637155	0	0.0318096	-0.0318096	0.199841	-0.199841										13701.6	0.659808	349.489	6.22612	350.041	0.156141	350.041	0.156141	349.489	0.659808	350.041	0.156141
16.0625		0.999874	8.07008e-005	0.997635	0.000635527	999.874	0.0807008	997.635	0.635527	0.981326	0.00182706	0.982724	0.000430835	0	0	0	0	0.222768	3.34753e-008	8.47962	2.3682e-006	0.222768	3.34753e-008	8.47962	2.3682e-006					0.999955	0.99827	0	1	1037.63	58.7794	9.61121	2.10915	0	0	250	0.00021756	0.0083651	0.00849389	0.00849389	0.217532	0.00067507	8.4738	0.0053981	0	0.153489					0	0.0471722	0.0779916	0	0	0.429816	0.624548	0				0.799759	-0.199847			0.0454071	1.72983			215.495	69.2569			0.25	999.874	0.0807008	0	0	0	0	9972.86	9770.17	123.975	0.153489	0.0625		0	4.71781e-005	0.966429	0	0	0.000430835	0.982724	0					0	0.0308194	-0.0308194	0	0	0.194732	-0.194732	0	0	0.0471722	0.0779916	0	0	0.429816	0.624548	0	0.0308194	-0.0308194	0.194732	-0.194732										13785.7	0.650695	349.492	6.14035	350.041	0.153461	350.041	0.153461	349.492	0.650695	350.041	0.153461
16.125		0.999876	7.87324e-005	0.997647	0.000623019	999.876	0.0787324	997.647	0.623019	0.981351	0.001802	0.982732	0.00042349	0	0	0	0	0.221375	3.20086e-008	8.47966	2.28198e-006	0.221375	3.20086e-008	8.47966	2.28198e-006					0.999955	0.99827	0	1	1037.64	58.7794	9.67128	2.10924	0	0	250	0.000216241	0.00836699	0.00849395	0.00849395	0.216214	0.000658753	8.47396	0.00529189	0	0.14894					0	0.0462424	0.076107	0	0	0.422494	0.61226	0				0.799766	-0.199851			0.0451221	1.7298			215.495	69.2627			0.25	999.876	0.0787324	0	0	0	0	10035.4	9832.66	123.98	0.14894	0.0625		0	4.62481e-005	0.966654	0	0	0.00042349	0.982732	0					0	0.0298646	-0.0298646	0	0	0.189767	-0.189767	0	0	0.0462424	0.076107	0	0	0.422494	0.61226	0	0.0298646	-0.0298646	0.189767	-0.189767										13869.8	0.641759	349.496	6.05624	350.042	0.150844	350.042	0.150844	349.496	0.641759	350.042	0.150844
16.1875		0.999878	7.68247e-005	0.997659	0.000610828	999.878	0.0768247	997.659	0.610828	0.981375	0.00177742	0.982739	0.000416317	0	0	0	0	0.220001	3.06148e-008	8.4797	2.1994e-006	0.220001	3.06148e-008	8.4797	2.1994e-006					0.999955	0.99827	0	1	1037.66	58.7794	9.73136	2.10932	0	0	250	0.000214938	0.00836885	0.00849399	0.00849399	0.214912	0.000642934	8.47411	0.00518837	0	0.144552					0	0.0453362	0.0742799	0	0	0.415343	0.600284	0				0.799773	-0.199855			0.0448407	1.72978			215.495	69.2684			0.25	999.878	0.0768247	0	0	0	0	10097.8	9895.15	123.985	0.144552	0.0625		0	4.53417e-005	0.966875	0	0	0.000416317	0.982739	0					0	0.0289437	-0.0289437	0	0	0.184941	-0.184941	0	0	0.0453362	0.0742799	0	0	0.415343	0.600284	0	0.0289437	-0.0289437	0.184941	-0.184941										13953.9	0.632994	349.499	5.97374	350.042	0.148288	350.042	0.148288	349.499	0.632994	350.042	0.148288
16.25		0.99988	7.49755e-005	0.997671	0.000598945	999.88	0.0749755	997.671	0.598945	0.981399	0.00175331	0.982746	0.000409312	0	0	0	0	0.218643	2.92901e-008	8.47974	2.12029e-006	0.218643	2.92901e-008	8.47974	2.12029e-006					0.999955	0.99827	0	1	1037.68	58.7794	9.79144	2.1094	0	0	250	0.000213651	0.00837067	0.00849404	0.00849404	0.213625	0.000627595	8.47426	0.00508746	0	0.140319					0	0.0444529	0.0725082	0	0	0.408359	0.588611	0				0.799779	-0.19986			0.0445628	1.72975			215.495	69.274			0.25	999.88	0.0749755	0	0	0	0	10160.3	9957.65	123.989	0.140319	0.0625		0	4.44582e-005	0.967092	0	0	0.000409312	0.982746	0					0	0.0280553	-0.0280553	0	0	0.180252	-0.180252	0	0	0.0444529	0.0725082	0	0	0.408359	0.588611	0	0.0280553	-0.0280553	0.180252	-0.180252										14038	0.624399	349.501	5.89283	350.043	0.145792	350.043	0.145792	349.501	0.624399	350.043	0.145792
16.3125		0.999883	7.31828e-005	0.997683	0.000587361	999.883	0.0731829	997.683	0.587361	0.981422	0.00172966	0.982752	0.00040247	0	0	0	0	0.217302	2.80305e-008	8.47978	2.0445e-006	0.217302	2.80305e-008	8.47978	2.0445e-006					0.999956	0.99827	0	1	1037.69	58.7794	9.85152	2.10948	0	0	250	0.000212379	0.00837246	0.00849409	0.00849409	0.212354	0.00061272	8.47441	0.0049891	0	0.136235					0	0.0435918	0.0707901	0	0	0.401537	0.577231	0				0.799786	-0.199864			0.0442884	1.72973			215.495	69.2793			0.25	999.883	0.0731829	0	0	0	0	10222.8	10020.1	123.994	0.136235	0.0625		0	4.35969e-005	0.967304	0	0	0.00040247	0.982752	0					0	0.0271983	-0.0271983	0	0	0.175693	-0.175693	0	0	0.0435918	0.0707901	0	0	0.401537	0.577231	0	0.0271983	-0.0271983	0.175693	-0.175693										14122.1	0.615969	349.504	5.81347	350.044	0.143355	350.044	0.143355	349.504	0.615969	350.044	0.143355
16.375		0.999885	7.14447e-005	0.997694	0.000576069	999.885	0.0714447	997.694	0.576069	0.981445	0.00170647	0.982759	0.000395786	0	0	0	0	0.215978	2.68326e-008	8.47981	1.97186e-006	0.215978	2.68326e-008	8.47981	1.97186e-006					0.999956	0.99827	0	1	1037.71	58.7794	9.91159	2.10956	0	0	250	0.000211122	0.00837421	0.00849413	0.00849413	0.211098	0.000598293	8.47455	0.00489321	0	0.132294					0	0.0427523	0.0691237	0	0	0.394874	0.566137	0				0.799792	-0.199868			0.0440174	1.7297			215.495	69.2846			0.25	999.885	0.0714447	0	0	0	0	10285.3	10082.6	123.999	0.132294	0.0625		0	4.27573e-005	0.967513	0	0	0.000395786	0.982759	0					0	0.0263713	-0.0263713	0	0	0.171263	-0.171263	0	0	0.0427523	0.0691237	0	0	0.394874	0.566137	0	0.0263713	-0.0263713	0.171263	-0.171263										14206.2	0.6077	349.507	5.73562	350.044	0.140973	350.044	0.140973	349.507	0.6077	350.044	0.140973
16.4375		0.999887	6.97591e-005	0.997705	0.000565059	999.886	0.0697591	997.705	0.565059	0.981468	0.00168373	0.982765	0.000389257	0	0	0	0	0.21467	2.56932e-008	8.47985	1.90224e-006	0.21467	2.56932e-008	8.47985	1.90224e-006					0.999956	0.99827	0	1	1037.72	58.7794	9.97167	2.10964	0	0	250	0.00020988	0.00837593	0.00849418	0.00849418	0.209856	0.000584297	8.47468	0.00479971	0	0.128491					0	0.0419338	0.0675071	0	0	0.388364	0.555321	0				0.799797	-0.199872			0.0437497	1.72968			215.495	69.2896			0.25	999.886	0.0697591	0	0	0	0	10347.8	10145.1	124.003	0.128491	0.0625		0	4.19385e-005	0.967718	0	0	0.000389257	0.982765	0					0	0.0255733	-0.0255733	0	0	0.166957	-0.166957	0	0	0.0419338	0.0675071	0	0	0.388364	0.555321	0	0.0255733	-0.0255733	0.166957	-0.166957										14290.3	0.599591	349.51	5.65926	350.044	0.138647	350.044	0.138647	349.51	0.599591	350.044	0.138647
16.5		0.999888	6.81242e-005	0.997716	0.000554325	999.888	0.0681242	997.716	0.554325	0.98149	0.00166141	0.982772	0.000382878	0	0	0	0	0.213378	2.46089e-008	8.47988	1.8355e-006	0.213378	2.46089e-008	8.47988	1.8355e-006					0.999956	0.99827	0	1	1037.74	58.7794	10.0317	2.10971	0	0	250	0.000208652	0.00837762	0.00849422	0.00849422	0.208629	0.000570719	8.47482	0.00470855	0	0.12482					0	0.0411356	0.0659387	0	0	0.382003	0.544774	0				0.799803	-0.199875			0.0434854	1.72966			215.495	69.2945			0.25	999.888	0.0681242	0	0	0	0	10410.3	10207.6	124.007	0.12482	0.0625		0	4.11402e-005	0.967919	0	0	0.000382878	0.982772	0					0	0.0248031	-0.0248031	0	0	0.162771	-0.162771	0	0	0.0411356	0.0659387	0	0	0.382003	0.544774	0	0.0248031	-0.0248031	0.162771	-0.162771										14374.4	0.591636	349.512	5.58436	350.045	0.136374	350.045	0.136374	349.512	0.591636	350.045	0.136374
16.5625		0.99989	6.65383e-005	0.997727	0.000543857	999.89	0.0665383	997.727	0.543857	0.981511	0.00163953	0.982778	0.000376644	0	0	0	0	0.212102	2.3577e-008	8.47991	1.7715e-006	0.212102	2.3577e-008	8.47991	1.7715e-006					0.999957	0.99827	0	1	1037.75	58.7794	10.0918	2.10978	0	0	250	0.000207439	0.00837928	0.00849426	0.00849426	0.207416	0.000557544	8.47495	0.00461967	0	0.121277					0	0.0403572	0.0644169	0	0	0.375788	0.534491	0				0.799808	-0.199879			0.0432242	1.72964			215.495	69.2993			0.25	999.89	0.0665383	0	0	0	0	10472.8	10270.1	124.012	0.121277	0.0625		0	4.03616e-005	0.968116	0	0	0.000376644	0.982778	0					0	0.0240596	-0.0240596	0	0	0.158703	-0.158703	0	0	0.0403572	0.0644169	0	0	0.375788	0.534491	0	0.0240596	-0.0240596	0.158703	-0.158703										14458.5	0.583834	349.515	5.51088	350.045	0.134153	350.045	0.134153	349.515	0.583834	350.045	0.134153
16.625		0.999892	6.49998e-005	0.997737	0.00053365	999.892	0.0649998	997.737	0.53365	0.981532	0.00161806	0.982784	0.000370553	0	0	0	0	0.210841	2.25945e-008	8.47995	1.71012e-006	0.210841	2.25945e-008	8.47995	1.71012e-006					0.999957	0.99827	0	1	1037.77	58.7794	10.1519	2.10985	0	0	250	0.00020624	0.00838091	0.0084943	0.0084943	0.206218	0.000544757	8.47508	0.00453298	0	0.117856					0	0.039598	0.0629399	0	0	0.369714	0.524462	0				0.799814	-0.199882			0.0429662	1.72961			215.495	69.3039			0.25	999.892	0.0649998	0	0	0	0	10535.3	10332.6	124.016	0.117856	0.0625		0	3.96023e-005	0.96831	0	0	0.000370553	0.982784	0					0	0.0233419	-0.0233419	0	0	0.154748	-0.154748	0	0	0.039598	0.0629399	0	0	0.369714	0.524462	0	0.0233419	-0.0233419	0.154748	-0.154748										14542.6	0.57618	349.517	5.4388	350.046	0.131983	350.046	0.131983	349.517	0.57618	350.046	0.131983
16.6875		0.999894	6.35069e-005	0.997747	0.000523695	999.894	0.0635069	997.747	0.523695	0.981553	0.001597	0.98279	0.0003646	0	0	0	0	0.209595	2.1659e-008	8.47998	1.65124e-006	0.209595	2.1659e-008	8.47998	1.65124e-006					0.999957	0.99827	0	1	1037.78	58.7794	10.212	2.10992	0	0	250	0.000205055	0.00838251	0.00849435	0.00849435	0.205033	0.000532347	8.47521	0.00444844	0	0.114552					0	0.0388575	0.0615064	0	0	0.363779	0.514682	0				0.799818	-0.199885			0.0427113	1.72959			215.495	69.3085			0.25	999.894	0.0635069	0	0	0	0	10597.8	10395.1	124.02	0.114552	0.0625		0	3.88617e-005	0.9685	0	0	0.0003646	0.98279	0					0	0.0226488	-0.0226488	0	0	0.150903	-0.150903	0	0	0.0388575	0.0615064	0	0	0.363779	0.514682	0	0.0226488	-0.0226488	0.150903	-0.150903										14626.7	0.568672	349.52	5.36809	350.046	0.129862	350.046	0.129862	349.52	0.568672	350.046	0.129862
16.75		0.999895	6.2058e-005	0.997756	0.000513985	999.896	0.062058	997.756	0.513985	0.981574	0.00157633	0.982796	0.000358782	0	0	0	0	0.208364	2.07678e-008	8.48001	1.59474e-006	0.208364	2.07678e-008	8.48001	1.59474e-006					0.999958	0.99827	0	1	1037.8	58.7794	10.272	2.10999	0	0	250	0.000203883	0.00838408	0.00849439	0.00849439	0.203862	0.0005203	8.47533	0.00436599	0	0.111362					0	0.0381352	0.0601148	0	0	0.357977	0.505142	0				0.799823	-0.199889			0.0424595	1.72957			215.495	69.3128			0.25	999.896	0.062058	0	0	0	0	10660.3	10457.6	124.024	0.111362	0.0625		0	3.81392e-005	0.968686	0	0	0.000358782	0.982796	0					0	0.0219796	-0.0219796	0	0	0.147165	-0.147165	0	0	0.0381352	0.0601148	0	0	0.357977	0.505142	0	0.0219796	-0.0219796	0.147165	-0.147165										14710.8	0.561307	349.522	5.29871	350.047	0.127789	350.047	0.127789	349.522	0.561307	350.047	0.127789
16.8125		0.999897	6.06518e-005	0.997766	0.000504515	999.897	0.0606518	997.766	0.504515	0.981594	0.00155606	0.982801	0.000353095	0	0	0	0	0.207147	1.99188e-008	8.48004	1.54052e-006	0.207147	1.99188e-008	8.48004	1.54052e-006					0.999958	0.99827	0	1	1037.81	58.7794	10.3321	2.11006	0	0	250	0.000202725	0.00838562	0.00849442	0.00849442	0.202704	0.000508603	8.47545	0.00428556	0	0.10828					0	0.0374305	0.0587637	0	0	0.352306	0.495838	0				0.799828	-0.199892			0.0422106	1.72955			215.495	69.3171			0.25	999.897	0.0606518	0	0	0	0	10722.8	10520.1	124.028	0.10828	0.0625		0	3.74343e-005	0.968869	0	0	0.000353095	0.982801	0					0	0.0213332	-0.0213332	0	0	0.143532	-0.143532	0	0	0.0374305	0.0587637	0	0	0.352306	0.495838	0	0.0213332	-0.0213332	0.143532	-0.143532										14794.8	0.554081	349.525	5.23065	350.047	0.125763	350.047	0.125763	349.525	0.554081	350.047	0.125763
16.875		0.999899	5.92867e-005	0.997775	0.000495276	999.899	0.0592867	997.775	0.495276	0.981613	0.00153617	0.982807	0.000347535	0	0	0	0	0.205945	1.91096e-008	8.48007	1.48849e-006	0.205945	1.91096e-008	8.48007	1.48849e-006					0.999958	0.99827	0	1	1037.82	58.7794	10.3922	2.11012	0	0	250	0.000201579	0.00838713	0.00849446	0.00849446	0.201559	0.000497245	8.47556	0.0042071	0	0.105304					0	0.0367429	0.0574517	0	0	0.346762	0.486761	0				0.799832	-0.199895			0.0419647	1.72953			215.495	69.3212			0.25	999.899	0.0592867	0	0	0	0	10785.3	10582.6	124.032	0.105304	0.0625		0	3.67467e-005	0.969049	0	0	0.000347535	0.982807	0					0	0.0207088	-0.0207088	0	0	0.139999	-0.139999	0	0	0.0367429	0.0574517	0	0	0.346762	0.486761	0	0.0207088	-0.0207088	0.139999	-0.139999										14878.9	0.546992	349.527	5.16386	350.047	0.123782	350.047	0.123782	349.527	0.546992	350.047	0.123782
16.9375		0.9999	5.79613e-005	0.997784	0.000486263	999.9	0.0579613	997.784	0.486263	0.981633	0.00151666	0.982812	0.0003421	0	0	0	0	0.204756	1.83383e-008	8.4801	1.43853e-006	0.204756	1.83383e-008	8.4801	1.43853e-006					0.999958	0.998271	0	1	1037.84	58.7794	10.4523	2.11018	0	0	250	0.000200447	0.00838862	0.0084945	0.0084945	0.200427	0.000486215	8.47568	0.00413056	0	0.102428					0	0.036072	0.0561776	0	0	0.341341	0.477906	0				0.799836	-0.199898			0.0417217	1.72951			215.495	69.3253			0.25	999.9	0.0579613	0	0	0	0	10847.8	10645.1	124.035	0.102428	0.0625		0	3.60756e-005	0.969225	0	0	0.0003421	0.982812	0					0	0.0201055	-0.0201055	0	0	0.136564	-0.136564	0	0	0.036072	0.0561776	0	0	0.341341	0.477906	0	0.0201055	-0.0201055	0.136564	-0.136564										14963	0.540036	349.529	5.09834	350.048	0.121845	350.048	0.121845	349.529	0.540036	350.048	0.121845
17		0.999902	5.66743e-005	0.997793	0.00047747	999.902	0.0566743	997.793	0.47747	0.981652	0.00149751	0.982817	0.000336785	0	0	0	0	0.203582	1.76028e-008	8.48013	1.39055e-006	0.203582	1.76028e-008	8.48013	1.39055e-006					0.999959	0.998271	0	1	1037.85	58.7794	10.5123	2.11024	0	0	250	0.000199327	0.00839007	0.00849454	0.00849454	0.199308	0.000475502	8.47579	0.00405589	0	0.0996484					0	0.0354173	0.05494	0	0	0.336042	0.469266	0				0.79984	-0.1999			0.0414815	1.7295			215.495	69.3292			0.25	999.902	0.0566743	0	0	0	0	10910.3	10707.6	124.039	0.0996484	0.0625		0	3.54208e-005	0.969398	0	0	0.000336785	0.982817	0					0	0.0195227	-0.0195227	0	0	0.133224	-0.133224	0	0	0.0354173	0.05494	0	0	0.336042	0.469266	0	0.0195227	-0.0195227	0.133224	-0.133224										15047.1	0.533212	349.531	5.03404	350.048	0.119952	350.048	0.119952	349.531	0.533212	350.048	0.119952
17.0625		0.999903	5.54245e-005	0.997802	0.00046889	999.903	0.0554245	997.802	0.46889	0.98167	0.00147873	0.982822	0.000331588	0	0	0	0	0.202421	1.69013e-008	8.48016	1.34448e-006	0.202421	1.69013e-008	8.48016	1.34448e-006					0.999959	0.998271	0	1	1037.87	58.7794	10.5724	2.1103	0	0	250	0.00019822	0.00839151	0.00849457	0.00849457	0.198201	0.000465095	8.4759	0.00398302	0	0.0969625					0	0.0347783	0.0537378	0	0	0.330859	0.460836	0				0.799844	-0.199903			0.041244	1.72948			215.495	69.333			0.25	999.903	0.0554245	0	0	0	0	10972.8	10770.1	124.042	0.0969625	0.0625		0	3.47817e-005	0.969568	0	0	0.000331588	0.982822	0					0	0.0189594	-0.0189594	0	0	0.129977	-0.129977	0	0	0.0347783	0.0537378	0	0	0.330859	0.460836	0	0.0189594	-0.0189594	0.129977	-0.129977										15131.2	0.526515	349.533	4.97094	350.049	0.118101	350.049	0.118101	349.533	0.526515	350.049	0.118101
