Time	a	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]	Adopters[eu,p1]	Adopters[eu,p2]	Adopters[sp,p1]	Adopters[sp,p2]	Adoption Fraction[eu,p1]	Adoption Fraction[eu,p2]	Adoption Fraction[sp,p1]	Adoption Fraction[sp,p2]	Adoption from Advertising[eu,p1]	Adoption from Advertising[eu,p2]	Adoption from Advertising[sp,p1]	Adoption from Advertising[sp,p2]	Adoption from Word of Mouth[eu,p1]	Adoption from Word of Mouth[eu,p2]	Adoption from Word of Mouth[sp,p1]	Adoption from Word of Mouth[sp,p2]	Adoption Rate[eu,p1]	Adoption Rate[eu,p2]	Adoption Rate[sp,p1]	Adoption Rate[sp,p2]	af ref	alpha	beta	c	Combined adopter fraction[eu]	Combined adopter fraction[sp]	Competitive Effort[p1]	Competitive Effort[p2]	Cumulative Adopters[eu,p1]	Cumulative Adopters[eu,p2]	Data per User[p1]	Data per User[p2]	Data Rate from Switchers[p1]	Data Rate from Switchers[p2]	Data REF	Discard Fraction[eu,p1]	Discard Fraction[eu,p2]	Discard Fraction[sp,p1]	Discard Fraction[sp,p2]	Discard Rate[eu,p1]	Discard Rate[eu,p2]	Discard Rate[sp,p1]	Discard Rate[sp,p2]	Expenses[p1]	Expenses[p2]	F0	FINAL TIME	gamma	gamma'	Indicated Switchers[eu,p1,p1]	Indicated Switchers[eu,p1,p2]	Indicated Switchers[eu,p2,p1]	Indicated Switchers[eu,p2,p2]	Indicated Switchers[sp,p1,p1]	Indicated Switchers[sp,p1,p2]	Indicated Switchers[sp,p2,p1]	Indicated Switchers[sp,p2,p2]	Initial Adopters	INITIAL TIME	M ref	MS Gap[eu,p1]	MS Gap[eu,p2]	N	p ref	Potential Adopters[eu]	Potential Adopters[sp]	Q0	qe	Quality[p1]	Quality[p2]	ra	re	Ref Data per User	Resource Accumulation[p1]	Resource Accumulation[p2]	Resource Depletion[p1,dres]	Resource Depletion[p1,fres]	Resource Depletion[p2,dres]	Resource Depletion[p2,fres]	Resources[p1,dres]	Resources[p1,fres]	Resources[p2,dres]	Resources[p2,fres]	SAVEPER	SWITCH DISCARDS	Switch Fraction[eu,p1,p1]	Switch Fraction[eu,p1,p2]	Switch Fraction[eu,p2,p1]	Switch Fraction[eu,p2,p2]	Switch Fraction[sp,p1,p1]	Switch Fraction[sp,p1,p2]	Switch Fraction[sp,p2,p1]	Switch Fraction[sp,p2,p2]	SWITCH FULL CE	SWITCH OPEN	SWITCH SP SWITCHERS	SWITCH USER DATA VALUE	Switcher Net Inflow[eu,p1,p1]	Switcher Net Inflow[eu,p1,p2]	Switcher Net Inflow[eu,p2,p1]	Switcher Net Inflow[eu,p2,p2]	Switcher Net Inflow[sp,p1,p1]	Switcher Net Inflow[sp,p1,p2]	Switcher Net Inflow[sp,p2,p1]	Switcher Net Inflow[sp,p2,p2]	Switchers[eu,p1,p1]	Switchers[eu,p1,p2]	Switchers[eu,p2,p1]	Switchers[eu,p2,p2]	Switchers[sp,p1,p1]	Switchers[sp,p1,p2]	Switchers[sp,p2,p1]	Switchers[sp,p2,p2]	Switching Rate[eu,p1]	Switching Rate[eu,p2]	Switching Rate[sp,p1]	Switching Rate[sp,p2]	T	T ref	T0[p1]	T0[p2]	tau	tau'	theta	TIME STEP	V ref	Value to Adopters[eu,p1,p1]	Value to Adopters[eu,p1,p2]	Value to Adopters[eu,p2,p1]	Value to Adopters[eu,p2,p2]	Value to Adopters[sp,p1,p1]	Value to Adopters[sp,p1,p2]	Value to Adopters[sp,p2,p1]	Value to Adopters[sp,p2,p2]	Value to Non Adopters[eu,p1]	Value to Non Adopters[eu,p2]	Value to Non Adopters[sp,p1]	Value to Non Adopters[sp,p2]
9.4375		1.60581e-007	1.24402e-007	1.00115e-007	8.30644e-008	0.000160581	0.000124402	0.000100115	8.30644e-005	5.09457e-005	3.94034e-005	7.09137e-005	5.22768e-005	0	0	0	0	4.09045e-008	2.45094e-008	3.54976e-008	2.17117e-008	4.09045e-008	2.45094e-008	3.54976e-008	2.17117e-008					2.84983e-007	1.83179e-007	1	1	22.9655	21.552	0.652139	0.637336	0	0	250	0.999554	0.999619	0.999754	0.999754	0.000321019	0.00024871	0.00020018	0.000166088	0.0757459	0.0696718					0	1.26532e-008	1.26743e-008	0	0	1.04674e-008	1.17808e-008	0				-0.199954	-0.19996			1000	1000			14.9358	13.1647			0.25	0.000160581	0.000124402	0	0	0	0	14.9767	0.0757459	13.7359	0.0696718	0.0625		0	3.93981e-005	5.09406e-005	0	0	5.22768e-005	7.09137e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.00110314	0.000236442	0.000305702	0.000839213	0.000425535	0.000313699	0.000425535	0.000313699	0.000305702	0.000236442	0.000425535	0.000313699
9.5		1.4052e-007	1.0886e-007	8.76057e-008	7.26853e-008	0.00014052	0.00010886	8.76057e-005	7.26853e-005	4.64039e-005	3.58904e-005	6.45929e-005	4.76167e-005	0	0	0	0	3.26033e-008	1.95351e-008	2.82935e-008	1.73052e-008	3.26033e-008	1.95351e-008	2.82935e-008	1.73052e-008					2.49379e-007	1.60291e-007	1	1	22.9655	21.552	0.65214	0.637337	0	0	250	0.999593	0.999653	0.999776	0.999776	0.000280925	0.000217644	0.000175172	0.000145338	0.0710218	0.0653251					0	1.00854e-008	1.01021e-008	0	0	8.34299e-009	9.38991e-009	0				-0.199956	-0.199962			1000	1000			14.9364	13.1653			0.25	0.00014052	0.00010886	0	0	0	0	14.9767	0.0710218	13.7359	0.0653251	0.0625		0	3.5886e-005	4.63996e-005	0	0	4.76167e-005	6.45929e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.00100479	0.00021536	0.000278446	0.000764387	0.000387601	0.000285732	0.000387601	0.000285732	0.000278446	0.00021536	0.000387601	0.000285732
9.5625		1.22964e-007	9.52581e-008	7.66592e-008	6.36028e-008	0.000122964	9.52581e-005	7.66592e-005	6.36028e-005	4.22666e-005	3.26903e-005	5.8835e-005	4.33716e-005	0	0	0	0	2.59864e-008	1.55701e-008	2.25512e-008	1.37928e-008	2.59864e-008	1.55701e-008	2.25512e-008	1.37928e-008					2.18222e-007	1.40262e-007	1	1	22.9655	21.552	0.65214	0.637337	0	0	250	0.99963	0.999683	0.999796	0.999796	0.000245837	0.000190456	0.000153287	0.00012718	0.0665917	0.0612491					0	8.03858e-009	8.05181e-009	0	0	6.64967e-009	7.48413e-009	0				-0.199959	-0.199964			1000	1000			14.9371	13.1658			0.25	0.000122964	9.52581e-005	0	0	0	0	14.9767	0.0665917	13.7359	0.0612491	0.0625		0	3.26867e-005	4.22631e-005	0	0	4.33716e-005	5.8835e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000915199	0.000196157	0.000253619	0.000696228	0.000353046	0.000260256	0.000353046	0.000260256	0.000253619	0.000196157	0.000353046	0.000260256
9.625		1.07601e-007	8.33556e-008	6.70802e-008	5.56549e-008	0.000107601	8.33556e-005	6.70802e-005	5.56549e-005	3.8498e-005	2.97754e-005	5.35899e-005	3.95047e-005	0	0	0	0	2.07121e-008	1.24097e-008	1.79741e-008	1.09932e-008	2.07121e-008	1.24097e-008	1.79741e-008	1.09932e-008					1.90956e-007	1.22735e-007	1	1	22.9655	21.552	0.652141	0.637337	0	0	250	0.999663	0.999712	0.999814	0.999814	0.000215129	0.000166663	0.000134135	0.000111289	0.0624374	0.057427					0	6.40708e-009	6.41757e-009	0	0	5.29997e-009	5.96508e-009	0				-0.199962	-0.199967			1000	1000			14.9376	13.1663			0.25	0.000107601	8.33556e-005	0	0	0	0	14.9767	0.0624374	13.7359	0.057427	0.0625		0	2.97724e-005	3.84951e-005	0	0	3.95047e-005	5.35899e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000833592	0.000178665	0.000231004	0.000634143	0.000321569	0.00023705	0.000321569	0.00023705	0.000231004	0.000178665	0.000321569	0.00023705
9.6875		9.41566e-008	7.29399e-008	5.86979e-008	4.87e-008	9.41566e-005	7.29399e-005	5.86979e-005	4.87e-005	3.50652e-005	2.71203e-005	4.8812e-005	3.59824e-005	0	0	0	0	1.65081e-008	9.89075e-009	1.43258e-008	8.76171e-009	1.65081e-008	9.89075e-009	1.43258e-008	8.76171e-009					1.67097e-007	1.07398e-007	1	1	22.9655	21.552	0.652141	0.637337	0	0	250	0.999693	0.999737	0.99983	0.99983	0.000188255	0.000145842	0.000117376	9.73835e-005	0.0585418	0.053843					0	5.10664e-009	5.11495e-009	0	0	4.22418e-009	4.75429e-009	0				-0.199964	-0.199969			1000	1000			14.9382	13.1668			0.25	9.41566e-005	7.29399e-005	0	0	0	0	14.9767	0.0585418	13.7359	0.053843	0.0625		0	2.71178e-005	3.50628e-005	0	0	3.59824e-005	4.8812e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000759257	0.000162732	0.000210404	0.000577592	0.000292897	0.000215912	0.000292897	0.000215912	0.000210404	0.000162732	0.000292897	0.000215912
9.75		8.23917e-008	6.38255e-008	5.13628e-008	4.26141e-008	8.23917e-005	6.38255e-005	5.13628e-005	4.26141e-005	3.19383e-005	2.47018e-005	4.44598e-005	3.27738e-005	0	0	0	0	1.31573e-008	7.88301e-009	1.14179e-008	6.98314e-009	1.31573e-008	7.88301e-009	1.14179e-008	6.98314e-009					1.46217e-007	9.39769e-008	1	1	22.9655	21.552	0.652141	0.637338	0	0	250	0.99972	0.999761	0.999846	0.999846	0.000164737	0.00012762	0.00010271	8.5215e-005	0.0548888	0.0504824					0	4.0701e-009	4.0767e-009	0	0	3.36671e-009	3.78923e-009	0				-0.199966	-0.199971			1000	1000			14.9387	13.1673			0.25	8.23917e-005	6.38255e-005	0	0	0	0	14.9767	0.0548888	13.7359	0.0504824	0.0625		0	2.46997e-005	3.19363e-005	0	0	3.27738e-005	4.44598e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000691548	0.000148219	0.000191641	0.000526081	0.000266779	0.000196658	0.000266779	0.000196658	0.000191641	0.000148219	0.000266779	0.000196658
9.8125		7.20964e-008	5.58497e-008	4.49441e-008	3.72886e-008	7.20964e-005	5.58497e-005	4.49441e-005	3.72886e-005	2.90901e-005	2.24988e-005	4.04954e-005	2.98513e-005	0	0	0	0	1.04865e-008	6.28276e-009	9.10015e-009	5.56556e-009	1.04865e-008	6.28276e-009	9.10015e-009	5.56556e-009					1.27946e-007	8.22327e-008	1	1	22.9655	21.552	0.652141	0.637338	0	0	250	0.999745	0.999782	0.999859	0.999859	0.000144156	0.000111675	8.98756e-005	7.45667e-005	0.0514634	0.0473312					0	3.24392e-009	3.24916e-009	0	0	2.68328e-009	3.02003e-009	0				-0.199968	-0.199973			1000	1000			14.9392	13.1677			0.25	7.20964e-005	5.58497e-005	0	0	0	0	14.9767	0.0514634	13.7359	0.0473312	0.0625		0	2.24971e-005	2.90884e-005	0	0	2.98513e-005	4.04954e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000629874	0.000135	0.00017455	0.000479162	0.000242989	0.00017912	0.000242989	0.00017912	0.00017455	0.000135	0.000242989	0.00017912
9.875		6.30873e-008	4.88704e-008	3.93275e-008	3.26285e-008	6.30873e-005	4.88704e-005	3.93275e-005	3.26285e-005	2.64958e-005	2.04922e-005	3.68843e-005	2.71892e-005	0	0	0	0	8.35773e-009	5.00732e-009	7.25282e-009	4.43571e-009	8.35773e-009	5.00732e-009	7.25282e-009	4.43571e-009					1.11958e-007	7.1956e-008	1	1	22.9655	21.552	0.652142	0.637338	0	0	250	0.999768	0.999802	0.999872	0.999872	0.000126145	9.77214e-005	7.86449e-005	6.52487e-005	0.0482515	0.0443765					0	2.58542e-009	2.58958e-009	0	0	2.13856e-009	2.40696e-009	0				-0.19997	-0.199974			1000	1000			14.9396	13.1681			0.25	6.30873e-005	4.88704e-005	0	0	0	0	14.9767	0.0482515	13.7359	0.0443765	0.0625		0	2.04908e-005	2.64944e-005	0	0	2.71892e-005	3.68843e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000573697	0.000122959	0.000158982	0.000436426	0.00022132	0.000163145	0.00022132	0.000163145	0.000158982	0.000122959	0.00022132	0.000163145
9.9375		5.52037e-008	4.27631e-008	3.44126e-008	2.85508e-008	5.52037e-005	4.27631e-005	3.44126e-005	2.85508e-005	2.41327e-005	1.86645e-005	3.3595e-005	2.47643e-005	0	0	0	0	6.66107e-009	3.99077e-009	5.78046e-009	3.5352e-009	6.66107e-009	3.99077e-009	5.78046e-009	3.5352e-009					9.79669e-008	6.29634e-008	1	1	22.9655	21.552	0.652142	0.637338	0	0	250	0.999789	0.999819	0.999883	0.999883	0.000110384	8.55108e-005	6.88172e-005	5.70949e-005	0.0452397	0.041606					0	2.06058e-009	2.06388e-009	0	0	1.70441e-009	1.91832e-009	0				-0.199972	-0.199976			1000	1000			14.94	13.1684			0.25	5.52037e-005	4.27631e-005	0	0	0	0	14.9767	0.0452397	13.7359	0.041606	0.0625		0	1.86634e-005	2.41315e-005	0	0	2.47643e-005	3.3595e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000522529	0.000111992	0.000144802	0.000397499	0.000201582	0.000148595	0.000201582	0.000148595	0.000144802	0.000111992	0.000201582	0.000148595
10		4.83052e-008	3.74189e-008	3.01119e-008	2.49826e-008	4.83052e-005	3.74189e-005	3.01119e-005	2.49825e-005	2.19803e-005	1.69998e-005	3.05989e-005	2.25557e-005	0	0	0	0	5.3088e-009	3.18057e-009	4.60695e-009	2.81749e-009	5.3088e-009	3.18057e-009	4.60695e-009	2.81749e-009					8.57241e-008	5.50945e-008	1	1	22.9655	21.552	0.652142	0.637338	0	0	250	0.999807	0.999835	0.999894	0.999894	9.65917e-005	7.48255e-005	6.02174e-005	4.99598e-005	0.0424157	0.0390083					0	1.64226e-009	1.64489e-009	0	0	1.35839e-009	1.52888e-009	0				-0.199974	-0.199977			1000	1000			14.9404	13.1688			0.25	4.83052e-005	3.74189e-005	0	0	0	0	14.9767	0.0424157	13.7359	0.0390083	0.0625		0	1.69988e-005	2.19793e-005	0	0	2.25557e-005	3.05989e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000475922	0.000102003	0.000131887	0.000362044	0.000183603	0.000135341	0.000183603	0.000135341	0.000131887	0.000102003	0.000183603	0.000135341
10.0625		4.22685e-008	3.27425e-008	2.63486e-008	2.18602e-008	4.22685e-005	3.27425e-005	2.63486e-005	2.18602e-005	2.00198e-005	1.54835e-005	2.78699e-005	2.05439e-005	0	0	0	0	4.23103e-009	2.53484e-009	3.67166e-009	2.24547e-009	4.23103e-009	2.53484e-009	3.67166e-009	2.24547e-009					7.5011e-008	4.82089e-008	1	1	22.9655	21.552	0.652142	0.637338	0	0	250	0.999825	0.99985	0.999903	0.999903	8.45222e-005	6.54753e-005	5.26921e-005	4.37162e-005	0.0397677	0.0365726					0	1.30886e-009	1.31094e-009	0	0	1.08261e-009	1.21848e-009	0				-0.199976	-0.199979			1000	1000			14.9408	13.1691			0.25	4.22685e-005	3.27425e-005	0	0	0	0	14.9768	0.0397677	13.7359	0.0365726	0.0625		0	1.54827e-005	2.0019e-005	0	0	2.05439e-005	2.78699e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000433471	9.29042e-005	0.000120123	0.00032975	0.000167227	0.000123269	0.000167227	0.000123269	0.000120123	9.29042e-005	0.000167227	0.000123269
10.125		3.69861e-008	2.86505e-008	2.30556e-008	1.91281e-008	3.69861e-005	2.86505e-005	2.30556e-005	1.91281e-005	1.82341e-005	1.41024e-005	2.53841e-005	1.87115e-005	0	0	0	0	3.37204e-009	2.0202e-009	2.92623e-009	1.78958e-009	3.37204e-009	2.0202e-009	2.92623e-009	1.78958e-009					6.56366e-008	4.21837e-008	1	1	22.9655	21.552	0.652142	0.637338	0	0	250	0.99984	0.999863	0.999912	0.999912	7.39604e-005	5.72932e-005	4.61071e-005	3.82529e-005	0.0372849	0.0342889					0	1.04313e-009	1.04479e-009	0	0	8.62809e-010	9.71101e-010	0				-0.199977	-0.19998			1000	1000			14.9412	13.1694			0.25	3.69861e-005	2.86505e-005	0	0	0	0	14.9768	0.0372849	13.7359	0.0342889	0.0625		0	1.41017e-005	1.82334e-005	0	0	1.87115e-005	2.53841e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000394806	8.46169e-005	0.000109408	0.000300335	0.000152311	0.000112274	0.000152311	0.000112274	0.000109408	8.46169e-005	0.000152311	0.000112274
10.1875		3.23638e-008	2.50698e-008	2.01741e-008	1.67374e-008	3.23638e-005	2.50698e-005	2.01741e-005	1.67374e-005	1.66076e-005	1.28444e-005	2.312e-005	1.70425e-005	0	0	0	0	2.68742e-009	1.61003e-009	2.33212e-009	1.42624e-009	2.68742e-009	1.61003e-009	2.33212e-009	1.42624e-009					5.74336e-008	3.69115e-008	1	1	22.9655	21.552	0.652142	0.637339	0	0	250	0.999854	0.999876	0.99992	0.99992	6.47182e-005	5.01334e-005	4.03449e-005	3.34722e-005	0.0349569	0.0321476					0	8.31352e-010	8.3267e-010	0	0	6.87632e-010	7.73938e-010	0				-0.199979	-0.199981			1000	1000			14.9415	13.1697			0.25	3.23638e-005	2.50698e-005	0	0	0	0	14.9768	0.0349569	13.7359	0.0321476	0.0625		0	1.28438e-005	1.6607e-005	0	0	1.70425e-005	2.312e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000359588	7.70687e-005	9.96484e-005	0.000273544	0.000138726	0.000102259	0.000138726	0.000102259	9.96484e-005	7.70687e-005	0.000138726	0.000102259
10.25		2.83191e-008	2.19366e-008	1.76527e-008	1.46455e-008	2.83191e-005	2.19366e-005	1.76527e-005	1.46455e-005	1.51261e-005	1.16986e-005	2.10578e-005	1.55223e-005	0	0	0	0	2.14179e-009	1.28314e-009	1.85863e-009	1.13666e-009	2.14179e-009	1.28314e-009	1.85863e-009	1.13666e-009					5.02557e-008	3.22982e-008	1	1	22.9655	21.552	0.652142	0.637339	0	0	250	0.999867	0.999887	0.999927	0.999927	5.66307e-005	4.38682e-005	3.53027e-005	2.92889e-005	0.0327741	0.03014					0	6.62563e-010	6.63611e-010	0	0	5.48019e-010	6.16803e-010	0				-0.19998	-0.199983			1000	1000			14.9418	13.1699			0.25	2.83191e-005	2.19366e-005	0	0	0	0	14.9768	0.0327741	13.7359	0.03014	0.0625		0	1.16982e-005	1.51257e-005	0	0	1.55223e-005	2.10578e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000327511	7.01936e-005	9.07592e-005	0.000249142	0.000126351	9.31371e-005	0.000126351	9.31371e-005	9.07592e-005	7.01936e-005	0.000126351	9.31371e-005
10.3125		2.47798e-008	1.91949e-008	1.54464e-008	1.2815e-008	2.47798e-005	1.91949e-005	1.54464e-005	1.2815e-005	1.37768e-005	1.0655e-005	1.91794e-005	1.41376e-005	0	0	0	0	1.70693e-009	1.02261e-009	1.48126e-009	9.05871e-010	1.70693e-009	1.02261e-009	1.48126e-009	9.05871e-010					4.39747e-008	2.82614e-008	1	1	22.9655	21.552	0.652142	0.637339	0	0	250	0.999879	0.999897	0.999933	0.999933	4.95536e-005	3.83858e-005	3.08907e-005	2.56283e-005	0.0307275	0.0282576					0	5.2804e-010	5.28874e-010	0	0	4.3675e-010	4.91569e-010	0				-0.199981	-0.199984			1000	1000			14.9421	13.1702			0.25	2.47798e-005	1.91949e-005	0	0	0	0	14.9768	0.0307275	13.7359	0.0282576	0.0625		0	1.06546e-005	1.37764e-005	0	0	1.41376e-005	1.91794e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000298294	6.39317e-005	8.26628e-005	0.000226916	0.00011508	8.48287e-005	0.00011508	8.48287e-005	8.26628e-005	6.39317e-005	0.00011508	8.48287e-005
10.375		2.16828e-008	1.67958e-008	1.35158e-008	1.12133e-008	2.16828e-005	1.67958e-005	1.35158e-005	1.12133e-005	1.25478e-005	9.7045e-006	1.74685e-005	1.28765e-005	0	0	0	0	1.36036e-009	8.14976e-010	1.1805e-009	7.21939e-010	1.36036e-009	8.14976e-010	1.1805e-009	7.21939e-010					3.84786e-008	2.47291e-008	1	1	22.9655	21.552	0.652142	0.637339	0	0	250	0.99989	0.999906	0.999939	0.999939	4.33609e-005	3.35885e-005	2.70299e-005	2.24253e-005	0.0288086	0.0264927					0	4.20828e-010	4.21491e-010	0	0	3.48071e-010	3.9176e-010	0				-0.199982	-0.199985			1000	1000			14.9423	13.1704			0.25	2.16828e-005	1.67958e-005	0	0	0	0	14.9768	0.0288086	13.7359	0.0264927	0.0625		0	9.70418e-006	1.25475e-005	0	0	1.28765e-005	1.74685e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000271684	5.82283e-005	7.52885e-005	0.000206673	0.000104814	7.72612e-005	0.000104814	7.72612e-005	7.52885e-005	5.82283e-005	0.000104814	7.72612e-005
10.4375		1.89728e-008	1.46966e-008	1.18265e-008	9.81177e-009	1.89728e-005	1.46966e-005	1.18265e-005	9.81177e-006	1.14284e-005	8.83875e-006	1.59102e-005	1.17278e-005	0	0	0	0	1.08415e-009	6.49498e-010	9.40811e-010	5.75352e-010	1.08415e-009	6.49498e-010	9.40811e-010	5.75352e-010					3.36695e-008	2.16383e-008	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	0.9999	0.999914	0.999945	0.999945	3.79419e-005	2.93907e-005	2.36517e-005	1.96225e-005	0.0270094	0.024838					0	3.35382e-010	3.3591e-010	0	0	2.77397e-010	3.12215e-010	0				-0.199983	-0.199986			1000	1000			14.9426	13.1706			0.25	1.89728e-005	1.46966e-005	0	0	0	0	14.9768	0.0270094	13.7359	0.024838	0.0625		0	8.83848e-006	1.14282e-005	0	0	1.17278e-005	1.59102e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000247446	5.30336e-005	6.85719e-005	0.000188235	9.5464e-005	7.03687e-005	9.5464e-005	7.03687e-005	6.85719e-005	5.30336e-005	9.5464e-005	7.03687e-005
10.5		1.66015e-008	1.28597e-008	1.03483e-008	8.5854e-009	1.66015e-005	1.28597e-005	1.03483e-005	8.5854e-006	1.04089e-005	8.05022e-006	1.44909e-005	1.06816e-005	0	0	0	0	8.64016e-010	5.17618e-010	7.49782e-010	4.58527e-010	8.64016e-010	5.17618e-010	7.49782e-010	4.58527e-010					2.94613e-008	1.89337e-008	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	0.999909	0.999922	0.99995	0.99995	3.32001e-005	2.57174e-005	2.06956e-005	1.71699e-005	0.0253225	0.0232865					0	2.67285e-010	2.67705e-010	0	0	2.21072e-010	2.48821e-010	0				-0.199984	-0.199986			1000	1000			14.9428	13.1708			0.25	1.66015e-005	1.28597e-005	0	0	0	0	14.9768	0.0253225	13.7359	0.0232865	0.0625		0	8.05e-006	1.04086e-005	0	0	1.06816e-005	1.44909e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000225371	4.83022e-005	6.24543e-005	0.000171442	8.69476e-005	6.40909e-005	8.69476e-005	6.40909e-005	6.24543e-005	4.83022e-005	8.69476e-005	6.40909e-005
10.5625		1.45266e-008	1.12524e-008	9.05489e-009	7.51231e-009	1.45266e-005	1.12524e-005	9.05489e-006	7.51231e-006	9.48025e-006	7.33202e-006	1.31982e-005	9.72862e-006	0	0	0	0	6.88579e-010	4.12515e-010	5.9754e-010	3.65422e-010	6.88579e-010	4.12515e-010	5.9754e-010	3.65422e-010					2.5779e-008	1.65672e-008	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	0.999917	0.999929	0.999954	0.999954	2.90508e-005	2.25032e-005	1.81089e-005	1.50239e-005	0.0237409	0.0218319					0	2.13013e-010	2.13347e-010	0	0	1.76183e-010	1.98298e-010	0				-0.199985	-0.199987			1000	1000			14.943	13.171			0.25	1.45266e-005	1.12524e-005	0	0	0	0	14.9768	0.0237409	13.7359	0.0218319	0.0625		0	7.33184e-006	9.48007e-006	0	0	9.72862e-006	1.31982e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000205264	4.39929e-005	5.68825e-005	0.000156146	7.91908e-005	5.83731e-005	7.91908e-005	5.83731e-005	5.68825e-005	4.39929e-005	7.91908e-005	5.83731e-005
10.625		1.2711e-008	9.84599e-009	7.92312e-009	6.57334e-009	1.2711e-005	9.84599e-006	7.92312e-006	6.57334e-006	8.63447e-006	6.67788e-006	1.20207e-005	8.86069e-006	0	0	0	0	5.48762e-010	3.28752e-010	4.76208e-010	2.91222e-010	5.48762e-010	3.28752e-010	4.76208e-010	2.91222e-010					2.2557e-008	1.44965e-008	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	0.999924	0.999935	0.999958	0.999958	2.542e-005	1.96907e-005	1.58456e-005	1.31461e-005	0.022258	0.0204681					0	1.69761e-010	1.70027e-010	0	0	1.40409e-010	1.58033e-010	0				-0.199986	-0.199988			1000	1000			14.9433	13.1712			0.25	1.2711e-005	9.84599e-006	0	0	0	0	14.9768	0.022258	13.7359	0.0204681	0.0625		0	6.67773e-006	8.63432e-006	0	0	8.86069e-006	1.20207e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000186951	4.00679e-005	5.18076e-005	0.000142215	7.21259e-005	5.31653e-005	7.21259e-005	5.31653e-005	5.18076e-005	4.00679e-005	7.21259e-005	5.31653e-005
10.6875		1.11222e-008	8.61534e-009	6.9328e-009	5.75172e-009	1.11222e-005	8.61534e-006	6.9328e-006	5.75172e-006	7.86413e-006	6.0821e-006	1.09483e-005	8.07018e-006	0	0	0	0	4.37334e-010	2.61997e-010	3.79512e-010	2.32087e-010	4.37334e-010	2.61997e-010	3.79512e-010	2.32087e-010					1.97376e-008	1.26845e-008	1	1	22.9655	21.552	0.652143	0.637339	0	0	250	0.999931	0.999941	0.999962	0.999962	2.2243e-005	1.72297e-005	1.38651e-005	1.1503e-005	0.0208676	0.0191895					0	1.3529e-010	1.35502e-010	0	0	1.11898e-010	1.25943e-010	0				-0.199987	-0.199989			1000	1000			14.9434	13.1714			0.25	1.11222e-005	8.61534e-006	0	0	0	0	14.9768	0.0208676	13.7359	0.0191895	0.0625		0	6.08197e-006	7.86401e-006	0	0	8.07018e-006	1.09483e-005	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0.000170272	3.64931e-005	4.71854e-005	0.000129527	6.56911e-005	4.8422e-005	6.56911e-005	4.8422e-005	4.71854e-005	3.64931e-005	6.56911e-005	4.8422e-005
